Tour,FED_Taux,Pions_Libres,BTC_Force,BTC_Rois,BTC_Pions,SOL_Force,SOL_Cavaliers,SOL_Pions,PEPE_Force,PEPE_Pions
5300,1.53,1179,460,3,5,368,1,4,9,2
5310,2.77,1193,504,3,2,332,0,1,5,0
5320,0.4,1188,406,2,3,310,0,5,7,1
5330,2.79,1188,374,2,2,370,0,5,9,2
5340,1.38,1187,338,2,4,370,0,5,5,0
5350,1.53,1181,342,2,6,358,1,4,11,3
5360,-4.85,1196,362,2,1,342,2,1,7,1
5370,4.57,1202,332,2,1,222,0,1,5,0
5380,-2.23,1202,272,2,1,182,0,1,5,0
5390,1.57,1183,292,2,6,196,0,8,7,1
5400,-1.49,1200,290,2,0,222,0,1,5,0
5410,1.65,1200,332,2,1,222,0,1,5,0
5420,1.79,1191,336,2,3,256,2,3,5,0
5430,2.41,1198,332,2,1,220,2,0,5,0
5440,2.51,1190,386,2,3,226,0,3,7,1
5450,-0.5,1156,462,2,11,302,0,11,15,5
5460,-1.2,1122,578,2,19,340,1,20,23,9
5470,1.9,1184,426,2,3,318,0,4,7,1
5480,-2.83,1182,456,2,3,260,0,5,9,2
5490,-1.06,1180,420,2,5,232,0,6,9,2
5500,3.12,1203,410,3,0,180,0,0,5,0
5510,3.61,1202,412,3,1,180,0,0,5,0
5520,2.54,1189,478,3,4,234,1,2,7,1
5530,-3.41,1177,510,3,5,232,2,6,11,3
5540,-3.7,1195,484,3,2,210,0,0,5,0
5550,0.34,1195,418,3,4,252,0,1,5,0
5560,-0.41,1159,466,3,13,318,1,9,17,6
5570,-4.29,1187,476,3,3,228,0,4,9,2
5580,-2.81,1188,516,3,3,324,0,2,7,1
5590,-2.58,1170,582,3,6,294,1,7,13,4
5600,0.2,1173,748,3,4,296,1,8,5,0
5610,0.37,1139,786,3,13,334,2,17,13,4
5620,3.26,1198,512,3,1,292,0,1,5,0
5630,3.37,1201,450,3,0,220,0,0,5,0
5640,-4.55,1189,458,3,4,246,1,3,9,2
5650,2.62,1172,506,3,8,238,0,9,11,3
5660,-1.59,1192,516,3,3,302,1,1,5,0
5670,-0.91,1186,498,3,4,406,2,3,7,1
5680,2.65,1180,504,3,7,430,0,5,9,2
5690,-3.14,1172,534,3,7,410,3,5,11,3
5700,-4.24,1183,604,3,2,394,1,2,7,1
5710,-2.98,1185,574,3,2,306,0,3,7,1
5720,3.2,1198,530,3,0,262,0,1,5,0
5730,-2.73,1164,588,3,9,300,1,10,13,4
5740,2.15,1190,594,3,2,282,1,1,7,1
5750,-3.5,1164,530,2,10,370,3,5,17,6
5760,2.76,1171,562,2,6,366,1,8,5,0
5770,-0.16,1187,474,2,2,336,0,3,9,2
5780,-1.68,1190,416,2,3,292,0,1,7,1
5790,-4.57,1197,372,2,1,222,0,1,5,0
5800,-4.39,1195,400,2,0,224,0,2,9,2
5810,3.92,1199,450,3,0,260,0,0,5,0
5820,4.96,1197,450,3,0,320,0,0,5,0
5830,-2.95,1166,544,3,7,454,0,7,7,1
5840,4.6,1198,450,3,0,320,0,0,5,0
5850,0.5,1195,414,3,2,260,1,0,5,0
5860,4.27,1199,410,3,0,242,0,1,5,0
5870,1.65,1188,378,3,4,206,1,3,9,2
5880,1.31,1174,416,3,8,362,1,6,5,0
5890,2.1,1184,410,3,5,428,0,4,7,1
5900,-1.41,1188,356,3,3,278,0,4,7,1
5910,2.28,1192,336,3,3,216,0,3,9,2
5920,4.4,1202,330,3,0,184,0,2,5,0
5930,-1.4,1170,442,3,6,306,2,8,9,2
5940,-4.39,1190,414,3,2,306,1,3,9,2
5950,0.02,1183,420,3,5,328,2,4,7,1
5960,-4.52,1194,512,3,1,222,0,1,9,2
5970,-4.52,1190,524,3,2,234,1,2,7,1
5980,1.3,1183,540,3,5,180,0,5,5,0
5990,2.11,1200,374,3,2,104,0,2,5,0
6000,-3.74,1188,416,3,3,166,1,3,11,3
6010,0.5,1197,432,3,1,162,1,1,5,0
6020,-2.78,1177,510,3,5,272,0,6,9,2
6030,-4.38,1140,642,3,11,348,1,14,23,9
6040,3.84,1197,490,3,0,300,0,0,7,1
6050,-1.76,1177,562,3,6,300,0,5,13,4
6060,3.3,1201,510,3,0,170,0,0,5,0
6070,1.54,1191,458,3,4,176,0,3,7,1
6080,4.51,1198,452,3,1,230,1,0,5,0
6090,-4.83,1196,474,3,2,244,0,2,5,0
6100,-1.57,1197,434,3,2,224,0,2,5,0
6110,-0.06,1166,518,3,9,262,1,11,7,1
6120,3.02,1202,330,3,0,320,0,0,5,0
6130,1.01,1188,356,3,3,308,0,4,7,1
6140,4.76,1205,332,3,1,220,0,0,5,0
6150,3.53,1207,290,3,0,260,0,0,5,0
6160,1.98,1195,318,3,4,168,1,4,5,0
6170,-2.66,1185,380,3,5,190,2,5,7,1
6180,4.39,1201,390,3,0,164,1,2,5,0
6190,-4.0,1197,392,3,1,340,0,0,7,1
6200,2.38,1190,424,3,2,308,1,4,7,1
6210,-1.67,1157,480,3,10,374,2,12,13,4
6220,-3.62,1197,296,3,3,244,1,2,7,1
6230,2.65,1165,362,3,11,322,1,11,11,3
6240,-1.53,1194,376,3,3,286,0,3,7,1
6250,-0.28,1177,308,3,9,258,0,9,9,2
6260,1.42,1142,328,3,19,350,4,15,19,7
6270,3.92,1204,292,3,1,182,0,1,5,0
6280,-3.99,1199,294,3,2,270,1,0,7,1
6290,-3.27,1185,302,3,6,220,2,5,11,3
6300,3.13,1205,330,3,0,142,0,1,5,0
6310,-4.86,1198,374,3,2,212,0,1,7,1
6320,-1.55,1195,354,3,2,234,1,2,7,1
6330,2.28,1178,422,3,6,278,3,4,11,3
6340,-1.2,1189,424,3,2,190,0,5,5,0
6350,-4.86,1157,626,4,8,228,1,14,9,2
6360,-2.16,1200,532,4,1,182,0,1,5,0
6370,-3.3,1182,528,4,4,250,1,5,11,3
6380,2.51,1178,466,5,8,310,1,5,7,1
6390,1.93,1179,462,5,6,332,1,6,11,3
6400,-0.95,1188,520,5,5,306,0,3,5,0
6410,1.06,1177,462,4,6,372,0,6,11,3
6420,-4.4,1179,472,4,6,316,0,8,7,1
6430,0.03,1198,402,4,1,222,0,1,5,0
6440,4.89,1205,370,4,0,140,0,0,5,0
6450,-1.94,1198,404,4,2,144,0,2,7,1
6460,0.65,1198,436,4,3,144,0,2,5,0
6470,-0.6,1187,442,4,6,226,2,3,7,1
6480,-2.97,1178,386,4,8,260,2,5,11,3
6490,-3.7,1200,292,3,1,202,1,1,5,0
6500,-2.68,1174,458,3,4,354,1,7,11,3
6510,-1.44,1188,358,3,4,390,0,5,5,0
6520,2.05,1191,356,3,3,384,0,2,5,0
6530,1.54,1192,396,3,3,284,1,2,7,1
6540,1.3,1195,316,2,3,264,0,2,5,0
6550,-1.97,1180,324,2,7,332,0,6,7,1
6560,2.41,1174,382,2,6,412,2,6,9,2
6570,-3.29,1183,360,2,5,290,1,5,11,3
6580,-2.03,1197,294,2,2,224,0,2,5,0
6590,0.93,1186,300,2,5,230,0,5,7,1
6600,-4.39,1201,292,2,1,200,1,0,7,1
6610,1.56,1201,332,2,1,182,0,1,5,0
6620,4.38,1203,450,3,0,140,0,0,5,0
6630,4.26,1207,330,3,0,220,0,0,5,0
6640,-4.26,1196,396,3,3,254,0,2,7,1
6650,-3.93,1200,332,3,1,222,0,1,7,1
6660,-1.57,1201,332,3,1,222,0,1,5,0
6670,1.74,1202,332,3,1,144,0,2,5,0
6680,4.5,1202,352,3,1,160,1,0,5,0
6690,-4.96,1193,298,3,4,150,0,5,7,1
6700,4.08,1203,292,3,1,220,0,0,5,0
6710,-2.36,1189,298,3,4,248,1,4,11,3
6720,0.47,1155,336,3,13,296,1,13,19,7
6730,3.48,1206,290,3,0,220,0,0,5,0
6740,2.34,1190,298,3,4,452,0,1,9,2
6750,-2.84,1198,294,3,2,424,0,2,5,0
6760,0.22,1200,352,3,1,282,1,1,5,0
6770,2.54,1198,376,3,3,186,0,3,5,0
6780,-1.27,1203,402,3,1,182,0,1,5,0
6790,-3.25,1179,476,3,8,222,1,6,9,2
6800,4.31,1204,412,3,1,104,0,2,5,0
6810,3.27,1206,450,3,0,100,0,0,5,0
6820,-0.07,1174,470,3,10,166,1,8,9,2
6830,-3.94,1195,456,3,3,144,0,2,9,2
6840,1.08,1191,456,3,3,176,0,3,11,3
6850,-0.52,1172,516,3,8,206,1,8,9,2
6860,1.88,1184,560,3,5,178,0,4,7,1
6870,3.31,1194,524,3,2,184,0,2,7,1
6880,-4.6,1183,560,3,5,196,1,3,7,1
6890,4.38,1199,670,5,0,100,0,0,5,0
6900,-1.88,1187,658,5,4,166,0,3,5,0
6910,-1.14,1183,748,5,4,150,0,5,5,0
6920,2.47,1170,774,5,7,212,0,6,11,3
6930,0.96,1198,492,4,1,222,0,1,5,0
6940,0.61,1193,574,4,2,212,0,1,7,1
6950,4.21,1202,510,4,0,180,0,0,5,0
6960,-2.42,1175,658,4,4,224,0,7,11,3
6970,1.84,1172,590,4,10,196,0,8,9,2
6980,-4.37,1166,606,4,8,252,3,6,9,2
6990,4.26,1203,450,4,0,140,0,0,5,0
7000,1.96,1192,516,4,3,146,0,3,5,0
7010,3.52,1198,492,4,1,140,0,0,5,0
7020,2.31,1188,498,4,4,186,0,3,7,1
7030,4.31,1199,522,4,1,180,0,0,5,0
7040,-0.47,1195,494,4,2,202,1,1,5,0
7050,-2.05,1180,502,4,6,228,0,4,11,3
7060,-3.94,1187,504,4,2,276,1,3,9,2
7070,0.5,1177,532,4,6,252,1,6,9,2
7080,-2.91,1179,508,4,4,288,1,4,13,4
7090,2.6,1192,434,4,2,304,0,2,5,0
7100,2.68,1189,418,4,4,366,0,3,5,0
7110,0.77,1173,454,4,7,452,1,6,9,2
7120,-0.9,1186,422,4,6,326,0,3,9,2
7130,2.36,1185,444,4,2,388,1,4,7,1
7140,-0.12,1196,472,4,1,362,0,1,5,0
7150,3.98,1199,410,4,0,300,0,0,7,1
7160,-3.62,1180,598,4,4,312,0,6,5,0
7170,2.33,1165,654,4,7,360,0,10,9,2
7180,2.85,1180,542,4,6,330,1,5,7,1
7190,-1.94,1189,436,4,3,346,0,3,7,1
7200,-4.36,1191,294,3,2,384,0,2,7,1
7210,4.97,1199,330,3,0,332,0,1,5,0
7220,2.42,1191,354,3,2,308,0,4,7,1
7230,1.19,1196,362,3,1,242,1,1,7,1
7240,-0.27,1191,340,3,5,274,0,2,5,0
7250,-1.01,1183,360,3,5,270,1,5,7,1
7260,-1.18,1194,392,3,1,244,1,2,7,1
7270,2.42,1188,464,3,2,308,0,4,7,1
7280,0.08,1156,512,3,11,328,0,14,11,3
7290,-2.3,1188,514,3,2,226,0,3,9,2
7300,-2.74,1195,494,3,2,224,0,2,7,1
7310,-1.14,1186,480,3,5,268,2,4,7,1
7320,2.89,1151,612,3,11,316,2,13,17,6
7330,2.3,1188,448,3,4,268,0,4,5,0
7340,-2.79,1193,376,3,3,226,0,3,9,2
7350,-2.61,1195,402,3,1,272,1,1,9,2
7360,-4.29,1195,382,3,1,262,2,1,9,2
7370,-0.25,1200,312,2,1,224,0,2,5,0
7380,1.28,1192,334,2,2,244,1,2,7,1
7390,2.77,1198,256,2,3,244,1,2,5,0
7400,4.96,1206,250,2,0,220,0,0,5,0
7410,1.35,1197,218,2,4,206,1,3,5,0
7420,-3.7,1191,258,2,4,190,0,5,9,2
7430,-0.84,1181,262,2,6,224,0,7,15,5
7440,2.76,1143,282,2,16,244,0,17,31,13
7450,-1.56,1199,214,2,2,222,0,1,5,0
7460,2.38,1200,294,3,2,224,0,2,5,0
7470,-1.57,1192,336,3,3,228,0,4,5,0
7480,4.95,1204,330,3,0,220,0,0,5,0
7490,-1.55,1199,490,3,0,144,0,2,5,0
7500,-3.43,1190,398,3,4,150,0,5,7,1
7510,-4.6,1200,350,3,0,144,0,2,7,1
7520,2.2,1198,334,3,2,146,0,3,5,0
7530,-2.22,1202,292,3,1,142,0,1,5,0
7540,4.51,1202,290,3,0,230,0,0,7,1
7550,-1.85,1200,310,3,0,174,0,2,5,0
7560,4.76,1203,292,3,1,180,0,0,5,0
7570,1.32,1192,344,3,2,164,1,2,9,2
7580,1.81,1198,326,3,3,144,0,2,5,0
7590,-4.13,1179,342,3,6,234,1,7,7,1
7600,1.2,1201,292,3,1,162,0,1,5,0
7610,1.12,1200,330,3,0,102,0,1,5,0
7620,-3.63,1199,350,3,0,102,0,1,7,1
7630,-0.47,1192,336,3,3,184,1,2,7,1
7640,-3.93,1197,294,3,2,162,1,1,7,1
7650,0.81,1165,430,3,10,286,2,8,11,3
7660,-4.75,1131,478,3,19,418,3,14,19,7
7670,-1.01,1175,444,3,7,204,1,7,9,2
7680,-3.73,1141,540,3,15,298,3,14,17,6
7690,4.56,1199,390,3,0,200,1,0,7,1
7700,-1.31,1200,350,3,0,182,0,1,5,0
7710,-2.04,1188,378,3,4,248,0,4,5,0
7720,3.17,1200,370,3,0,242,0,1,5,0
7730,-1.11,1196,402,3,1,242,0,1,5,0
7740,-0.56,1195,374,3,2,184,0,2,5,0
7750,3.36,1201,370,3,0,140,0,0,5,0
7760,-2.4,1198,360,3,0,180,2,0,5,0
7770,-2.38,1193,336,3,3,144,0,2,7,1
7780,1.06,1190,398,3,4,182,2,1,5,0
7790,1.39,1189,396,3,3,144,0,2,7,1
7800,-0.8,1180,496,3,3,152,0,6,7,1
7810,1.66,1184,488,3,4,234,0,2,9,2
7820,3.88,1202,330,3,0,200,0,0,5,0
7830,2.96,1191,398,3,4,164,1,2,5,0
7840,-3.94,1188,400,3,5,208,0,4,7,1
7850,1.29,1191,356,3,3,150,0,5,7,1
7860,4.57,1201,450,4,0,160,0,0,5,0
7870,-0.76,1178,484,4,7,132,1,6,9,2
7880,2.7,1189,438,4,4,126,1,3,5,0
7890,-0.66,1156,494,4,12,238,3,9,11,3
7900,3.37,1196,416,4,3,152,1,1,5,0
7910,-2.79,1197,416,4,3,22,0,1,7,1
7920,1.28,1197,416,4,3,24,0,2,7,1
7930,1.82,1203,452,4,1,20,0,0,5,0
7940,-2.91,1169,576,4,8,38,0,9,15,5
7950,-4.35,1201,412,4,1,22,0,1,7,1
7960,-2.57,1193,502,4,1,26,0,3,9,2
7970,0.42,1199,534,4,2,22,0,1,5,0
7980,1.9,1200,412,4,1,20,0,0,5,0
7990,-3.76,1174,578,4,4,52,1,6,13,4
8000,-3.07,1194,542,4,1,24,0,2,7,1
8010,-0.28,1198,394,3,2,24,0,2,5,0
8020,-4.62,1197,434,3,2,22,0,1,7,1
8030,-1.28,1195,476,4,3,22,0,1,7,1
8040,-3.41,1156,534,4,12,78,2,9,25,10
8050,0.7,1177,582,4,6,158,2,4,9,2
8060,-2.39,1176,638,4,4,200,1,5,7,1
8070,3.26,1195,532,4,1,120,0,0,5,0
8080,-4.65,1178,532,4,6,90,1,5,9,2
8090,2.79,1194,472,4,1,94,0,2,5,0
8100,-3.71,1174,588,4,4,130,3,5,7,1
8110,0.46,1138,608,4,14,188,3,14,19,7
8120,-4.07,1180,532,4,6,158,1,4,9,2
8130,0.31,1181,564,4,7,156,0,3,9,2
8140,-2.1,1185,546,4,3,88,1,4,9,2
8150,2.37,1166,538,4,9,116,2,8,13,4
8160,-1.24,1194,510,4,0,64,0,2,5,0
8170,1.29,1189,614,4,2,64,0,2,5,0
8180,0.9,1169,734,4,7,76,0,8,7,1
8190,0.7,1134,772,4,16,152,0,16,17,6
8200,-3.41,1173,736,4,3,88,0,4,15,5
8210,2.42,1178,658,4,4,88,1,4,7,1
8220,1.12,1168,674,4,7,124,1,7,5,0
8230,-2.42,1173,622,4,6,142,0,6,11,3
8240,-4.02,1140,670,4,15,244,3,12,17,6
8250,4.14,1183,666,4,3,162,3,1,7,1
8260,0.33,1148,714,4,12,220,3,10,17,6
8270,0.61,1179,604,4,2,324,2,2,11,3
8280,-1.62,1173,596,4,3,378,1,4,13,4
8290,4.6,1196,450,4,0,282,0,1,5,0
8300,2.61,1161,526,4,8,376,1,8,15,5
8310,1.25,1178,556,4,3,294,0,7,7,1
8320,-3.77,1185,572,4,1,284,3,2,9,2
8330,-5.0,1151,628,4,9,304,3,12,17,6
8340,4.51,1199,390,3,0,180,0,0,5,0
8350,4.64,1198,292,2,1,220,0,0,5,0
8360,-2.44,1195,332,2,1,242,1,1,5,0
8370,-3.05,1183,396,2,3,230,0,5,9,2
8380,-0.79,1177,460,2,5,330,0,5,5,0
8390,-4.73,1190,474,3,2,164,1,2,5,0
8400,-1.36,1198,332,3,1,102,0,1,5,0
8410,-0.78,1166,430,4,10,160,0,10,9,2
8420,1.82,1195,452,4,1,160,1,0,5,0
8430,2.14,1197,412,4,1,162,1,1,5,0
8440,1.12,1166,518,4,9,286,2,8,7,1
8450,4.19,1199,390,4,0,140,0,0,5,0
8460,-1.49,1165,466,4,8,160,0,10,13,4
8470,3.24,1200,370,4,0,142,0,1,5,0
8480,-3.79,1184,438,4,4,168,0,4,9,2
8490,-4.8,1181,360,3,5,230,1,5,11,3
8500,-4.42,1185,374,3,2,150,0,5,9,2
8510,-4.29,1199,334,3,2,62,0,1,7,1
8520,-2.99,1193,334,3,2,66,0,3,9,2
8530,3.25,1198,354,3,2,60,0,0,5,0
8540,-3.61,1193,356,3,3,22,0,1,9,2
8550,-1.98,1176,384,3,7,36,0,8,11,3
8560,-2.26,1203,172,1,1,24,0,2,5,0
8570,-2.29,1205,174,1,2,22,0,1,5,0
8580,3.17,1209,130,1,0,20,0,0,5,0
8590,3.29,1207,270,2,0,20,0,0,5,0
8600,-4.24,1196,258,2,4,26,0,3,9,2
8610,1.73,1195,286,2,3,24,0,2,9,2
8620,-2.61,1184,266,2,8,50,1,5,9,2
8630,1.04,1194,262,2,6,26,0,3,5,0
8640,0.55,1200,296,2,3,22,0,1,5,0
8650,0.97,1170,362,2,11,38,0,9,9,2
8660,3.29,1202,332,3,1,22,0,1,5,0
8670,3.18,1203,350,3,0,20,0,0,7,1
8680,1.96,1198,374,3,2,22,0,1,5,0
8690,-3.93,1197,434,3,2,22,0,1,7,1
8700,-2.13,1195,396,3,3,24,0,2,5,0
8710,-1.84,1197,378,3,4,22,0,1,5,0
8720,4.53,1205,370,3,0,20,0,0,5,0
8730,-3.82,1195,416,3,3,24,0,2,11,3
8740,1.11,1198,432,3,1,22,0,1,7,1
8750,1.17,1187,422,3,6,28,0,4,7,1
8760,-4.46,1195,432,3,1,24,0,2,9,2
8770,3.74,1204,450,3,0,20,0,0,5,0
8780,3.35,1200,500,3,0,24,0,2,5,0
8790,2.37,1174,602,3,6,36,0,8,9,2
8800,-4.96,1187,518,3,4,30,0,5,9,2
8810,2.93,1196,512,3,1,22,0,1,9,2
8820,2.72,1200,414,3,2,20,0,0,5,0
8830,-3.62,1183,346,2,8,32,0,6,5,0
8840,0.52,1188,340,2,5,26,0,3,7,1
8850,-1.92,1200,334,2,2,20,0,0,5,0
8860,1.25,1170,354,2,12,36,0,8,9,2
8870,-2.64,1197,322,2,1,22,0,1,7,1
8880,0.86,1201,372,3,1,20,0,0,5,0
8890,-2.31,1197,376,3,3,22,0,1,5,0
8900,-4.82,1200,372,3,1,22,0,1,7,1
8910,-2.93,1195,374,3,2,26,0,3,7,1
8920,1.26,1201,372,3,1,20,0,0,5,0
8930,0.67,1191,378,3,4,26,0,3,9,2
8940,1.26,1199,402,3,1,24,0,2,5,0
8950,-3.81,1177,364,2,7,36,0,8,9,2
8960,-0.55,1200,312,2,1,24,0,2,5,0
8970,2.7,1191,304,2,7,26,0,3,5,0
8980,-2.2,1201,314,2,2,22,0,1,5,0
8990,2.06,1198,316,2,3,22,0,1,7,1
9000,-1.33,1197,284,2,2,26,0,3,7,1
9010,-3.37,1195,286,2,3,24,0,2,9,2
9020,1.39,1198,336,3,3,24,0,2,5,0
9030,-2.61,1193,388,3,4,24,0,2,7,1
9040,3.87,1205,310,2,0,20,0,0,5,0
9050,-1.55,1171,444,2,7,54,1,7,17,6
9060,-1.43,1202,216,1,3,22,0,1,5,0
9070,-4.82,1203,172,1,1,22,0,1,7,1
9080,0.33,1196,178,1,4,28,0,4,5,0
9090,-2.14,1194,218,1,4,26,0,3,9,2
9100,1.11,1196,266,1,3,24,0,2,5,0
9110,-0.77,1198,204,1,2,26,0,3,7,1
9120,3.65,1205,230,1,0,20,0,0,5,0
9130,2.67,1201,176,1,3,22,0,1,5,0
9140,-4.09,1203,174,1,2,20,0,0,5,0
9150,-0.15,1198,214,1,2,24,0,2,7,1
9160,-0.74,1177,322,1,6,32,0,6,9,2
9170,-4.0,1195,218,1,4,26,0,3,7,1
9180,-2.76,1201,152,0,1,22,0,1,7,1
9190,1.35,1195,154,0,2,26,0,3,7,1
9200,4.3,1203,92,0,1,22,0,1,5,0
9210,-4.95,1202,92,0,1,22,0,1,7,1
9220,-2.16,1187,140,0,5,26,0,3,9,2
9230,1.63,1196,154,0,2,28,0,4,5,0
9240,0.58,1164,314,0,7,62,1,11,13,4
9250,2.89,1183,230,0,5,30,0,5,7,1
9260,-0.51,1146,384,0,12,50,0,15,21,8
9270,-0.57,1189,188,0,4,28,0,4,11,3
9280,4.87,1197,214,0,2,22,0,1,7,1
9290,-1.04,1189,80,0,5,30,0,5,9,2
9300,3.35,1204,50,0,0,22,0,1,5,0
9310,2.67,1173,84,0,7,42,0,11,11,3
9320,2.73,1204,52,0,1,20,0,0,5,0
9330,1.37,1176,136,0,8,34,0,7,7,1
9340,-0.65,1145,212,0,16,52,0,16,11,3
9350,-4.66,1111,318,0,24,154,3,22,19,7
9360,1.57,1156,206,0,13,136,3,13,11,3
9370,3.89,1205,90,0,0,20,0,0,5,0
9380,-1.23,1200,94,0,2,24,0,2,5,0
9390,-2.66,1192,126,0,3,44,1,2,9,2
9400,2.47,1163,212,0,11,60,1,10,11,3
9410,-3.32,1172,274,0,7,34,0,7,9,2
9420,4.54,1200,230,0,0,20,0,0,7,1
9430,2.03,1189,160,0,5,30,0,5,7,1
9440,-1.01,1158,284,0,12,46,0,13,13,4
9450,1.11,1197,134,0,2,24,0,2,7,1
9460,3.66,1203,130,0,0,20,0,0,5,0
9470,-0.54,1194,138,0,4,24,0,2,7,1
9480,-0.21,1190,228,0,4,24,0,2,5,0
9490,4.51,1202,192,0,1,20,0,0,5,0
9500,-3.77,1195,220,0,0,26,0,3,7,1
9510,-1.5,1190,156,0,3,30,0,5,11,3
9520,0.37,1192,204,0,2,28,0,4,5,0
9530,-1.08,1196,214,0,2,26,0,3,5,0
9540,-0.44,1189,200,0,5,46,1,3,9,2
9550,-4.91,1194,176,0,3,24,0,2,9,2
9560,3.92,1206,130,0,0,20,0,0,5,0
9570,1.01,1201,94,0,2,24,0,2,7,1
9580,4.48,1203,152,0,1,22,0,1,5,0
9590,2.03,1195,138,0,4,26,0,3,5,0
9600,-0.2,1204,92,0,1,22,0,1,5,0
9610,-0.5,1203,122,0,1,20,0,0,5,0
9620,1.34,1175,170,0,10,30,0,5,11,3
9630,-1.06,1142,266,0,18,64,1,12,21,8
9640,0.2,1169,216,0,8,40,0,10,13,4
9650,-0.54,1192,184,0,2,28,0,4,11,3
9660,-2.51,1196,172,0,1,22,0,1,9,2
9670,0.93,1177,204,0,7,38,0,9,5,0
9680,3.26,1206,50,0,0,20,0,0,5,0
9690,-1.36,1203,54,0,2,24,0,2,5,0
9700,0.77,1201,56,0,3,24,0,2,5,0
9710,2.91,1203,56,0,3,22,0,1,5,0
9720,3.1,1209,50,0,0,20,0,0,5,0
9730,-3.19,1174,98,0,9,84,1,7,17,6
9740,3.13,1209,50,0,0,20,0,0,5,0
9750,-2.81,1201,112,0,1,24,0,2,7,1
9760,2.73,1193,60,0,5,30,0,5,7,1
9770,1.31,1186,64,0,7,30,0,5,11,3
9780,-0.26,1203,56,0,3,22,0,1,5,0
9790,4.09,1206,50,0,0,20,0,0,5,0
9800,1.69,1198,86,0,3,26,0,3,5,0
9810,1.61,1207,52,0,1,20,0,0,5,0
9820,-3.47,1194,60,0,5,28,0,4,9,2
9830,-2.3,1202,54,0,2,22,0,1,9,2
9840,-1.27,1203,54,0,2,24,0,2,5,0
9850,-1.69,1187,64,0,7,30,0,5,5,0
9860,3.84,1206,52,0,1,22,0,1,5,0
9870,-3.65,1175,72,0,11,38,0,9,11,3
9880,-1.97,1196,76,0,3,24,0,2,7,1
9890,-2.52,1181,66,0,8,34,0,7,11,3
9900,2.11,1179,68,0,9,34,0,7,7,1
9910,-1.2,1203,52,0,1,22,0,1,5,0
9920,2.32,1169,128,0,9,38,0,9,17,6
9930,2.25,1132,148,0,19,76,1,18,31,13
9940,2.74,1190,58,0,4,32,0,6,5,0
9950,2.6,1185,82,0,6,34,0,7,11,3
9960,-2.21,1194,136,0,3,26,0,3,9,2
9970,-1.24,1200,134,0,2,26,0,3,5,0
9980,3.58,1209,50,0,0,20,0,0,5,0
9990,2.24,1207,52,0,1,20,0,0,5,0
10000,-1.64,1179,136,0,8,34,0,7,7,1
10010,-2.59,1176,66,0,8,36,0,8,11,3
10020,2.16,1186,62,0,6,30,0,5,15,5
10030,-4.85,1192,96,0,3,34,0,7,7,1
10040,-4.88,1205,72,0,1,24,0,2,5,0
10050,-4.33,1186,66,0,8,30,0,5,13,4
10060,-1.45,1197,58,0,4,30,0,5,9,2
10070,4.52,1210,50,0,0,20,0,0,5,0
10080,-2.69,1204,52,0,1,24,0,2,7,1
10090,4.18,1208,82,0,1,20,0,0,5,0
10100,0.92,1207,72,0,1,20,0,0,5,0
10110,-2.99,1176,188,1,9,32,0,6,15,5
10120,1.28,1195,138,1,4,28,0,4,9,2
10130,-4.14,1157,176,1,13,84,2,12,25,10
10140,2.1,1193,258,1,4,28,0,4,9,2
10150,2.02,1196,258,1,4,26,0,3,9,2
10160,-3.53,1207,134,1,2,22,0,1,5,0
10170,-2.17,1193,228,1,4,30,0,5,5,0
10180,2.6,1204,174,1,2,22,0,1,5,0
10190,0.85,1203,194,1,2,22,0,1,7,1
10200,-4.94,1172,214,1,12,40,0,10,11,3
10210,-2.3,1204,192,1,1,22,0,1,5,0
10220,1.65,1200,208,1,4,24,0,2,7,1
10230,-3.34,1203,176,1,3,24,0,2,7,1
10240,0.03,1188,214,1,7,28,0,4,7,1
10250,2.9,1202,214,1,2,22,0,1,7,1
10260,-0.14,1199,196,1,3,24,0,2,7,1
10270,2.77,1206,134,1,2,20,0,0,5,0
10280,-0.84,1196,276,2,3,26,0,3,7,1
10290,4.24,1206,340,2,0,20,0,0,5,0
10300,1.1,1190,262,2,6,30,0,5,9,2
10310,2.14,1199,216,2,3,26,0,3,7,1
10320,1.77,1186,264,2,7,32,0,6,9,2
10330,1.94,1195,288,2,4,22,0,1,9,2
10340,-2.42,1193,278,2,4,24,0,2,11,3
10350,-2.91,1201,256,2,3,22,0,1,9,2
10360,4.2,1206,252,2,1,20,0,0,5,0
10370,1.16,1196,296,2,3,26,0,3,7,1
10380,0.53,1182,342,2,6,32,0,6,13,4
10390,-0.31,1182,348,2,9,30,0,5,9,2
10400,1.78,1189,358,2,4,30,0,5,9,2
10410,-1.86,1200,394,2,2,22,0,1,5,0
10420,-0.29,1178,502,2,6,36,0,8,5,0
10430,-0.02,1186,536,2,3,52,1,6,5,0
10440,-1.03,1181,426,2,8,28,0,4,9,2
10450,-4.6,1200,254,2,2,22,0,1,7,1
10460,3.31,1207,250,2,0,20,0,0,5,0
10470,4.5,1205,280,2,0,22,0,1,5,0
10480,2.27,1185,378,2,4,30,0,5,7,1
10490,2.92,1152,444,2,12,66,1,13,15,5
10500,-2.06,1181,354,2,7,32,0,6,7,1
10510,3.42,1205,340,2,0,20,0,0,5,0
10520,-3.02,1196,314,2,2,60,2,0,7,1
10530,-2.42,1191,300,2,5,26,0,3,5,0
10540,-1.97,1195,324,2,2,26,0,3,5,0
